question,conditional,existential,npn
0.007686739000000387,0.009119710999996755,0.018604328000002113,0.06414966900000252
0.00687089099999838,0.007722735999998065,0.015761967999999626,0.06451811200000179
0.007747272000003136,0.008838450999995473,0.01691738699999945,0.06643484899999663
0.007105589999994777,0.007178431999996349,0.01627693199999669,0.06238716700000424
0.006924365999999793,0.007391257999998402,0.013779424999995626,0.06543742899999927
0.007019732000003387,0.00687114400000155,0.01654797600000535,0.06462022899999909
0.007882778999999118,0.008558486000005416,0.01959621000000311,0.0652716750000053
0.008113103000013666,0.009229580999999598,0.018582210999994686,0.0648126269999949
0.00788934999999924,0.009089246999991474,0.01784580500000743,0.06286594200000195
0.007572908999989636,0.009445342999995887,0.01255963599999177,0.07289167800000484
0.008705618000007576,0.009026860999995279,0.016726224999999317,0.06270456100000388
0.007074979999998732,0.007389170999999806,0.012476207000005957,0.06671499099999778
0.006642518999996128,0.007638556000003405,0.015204307999994171,0.06340894600000979
0.007483991000000856,0.008461760000002982,0.018896451000003367,0.0636628880000103
0.006256677000010313,0.008327565999991293,0.014893690999997489,0.0650159859999917
0.006949155000000928,0.008319716000002586,0.017903922000002126,0.06643360600000392
0.007635719999996127,0.007736732000012125,0.013649710999999343,0.06503570399999603
0.006416895999990402,0.006773615000000177,0.01395567599999481,0.06197449199999028
0.007129911000006928,0.007729749000006336,0.012212570000002643,0.06419641099999751
0.0076236010000059196,0.008463353999999867,0.01862782599999946,0.06401605199999949
0.007291017000000011,0.007442904999990674,0.012507585999998128,0.0635992320000014
0.006639077999992082,0.007634078999998906,0.014291424999996138,0.06359081300000469
0.007602035999994428,0.008105086999989908,0.012487445999994407,0.06295816899999807
0.006872366999999713,0.007877976000003173,0.017886353000008626,0.06590683899999306
0.006903853000011395,0.008011484999997265,0.013711213999997085,0.06442470300000025
0.007936205000007135,0.0066010339999991174,0.014477273000011337,0.06731056999998941
0.006750324999998725,0.007043617000007885,0.014512789999997722,0.06172127399999283
0.0076384779999898456,0.007662827000004313,0.012641122999994536,0.06279761700000108
0.007003800999996201,0.007366007999991098,0.013282697999997595,0.06494078800000125
0.007180728999998109,0.007236266000006708,0.014278184000005467,0.0631815979999999
0.006626261999997496,0.006467552999993131,0.013103176999990751,0.06415975900000603
0.0068291449999975384,0.007923681000008287,0.01602235300001098,0.06551186600000847
0.006409669999996481,0.007843856999997456,0.016992915000002995,0.07852729599999009
0.007237058000001184,0.007177132999999003,0.013518375999993282,0.0616270050000054
0.00683694999999318,0.00821416399999464,0.01905373900000029,0.06309044600000391
0.00646270100000379,0.008416761000006545,0.012441430000009746,0.06497568300000012
0.007922094999997853,0.0075475000000011505,0.01471635599999388,0.06470419200000777
0.006904093999992256,0.0067982770000014625,0.013919494999996118,0.06616797200000235
0.006809168000003751,0.008513180000008447,0.01261856000000705,0.06366172500000289
0.006216981999997984,0.007011308000002714,0.013329251000001818,0.06284198300001265
0.006462290000001758,0.007504113999999618,0.014373157000008518,0.06449758499999803
0.006660440000004542,0.007479735999993409,0.013390306000005125,0.06455436299999917
0.007660855000011679,0.008217956000009963,0.013024740999995288,0.06697267100000204
0.006510171999991599,0.00831956200001116,0.013523152000004757,0.06259291099999587
0.006998308999996539,0.006857794000012518,0.014863024000007385,0.06793507699998713
0.006858515000004672,0.007378641999991942,0.01167021700000248,0.06346293800000069
0.0072556569999875364,0.007239198000007718,0.013640714999993975,0.07372877400000277
0.00800239199999453,0.009660900999989508,0.014306443999998919,0.06645810000000552
0.006962464000011437,0.008634448999998767,0.01603957599999717,0.06271689499999411
0.007925963000005254,0.008119683000003874,0.012386629999994625,0.06640286199998968
0.007068250000003218,0.007267033000005085,0.01296470399999805,0.06457746200000258
0.006551510999997845,0.006936298999988821,0.014458712999996237,0.06630162799999084
0.007003466000000458,0.007168384999999944,0.013748184999997193,0.06484165199999836
0.007580541999999468,0.007402460999998084,0.017080118999999172,0.06773310799999877
0.006546295999996232,0.0072754860000117105,0.01494839400000103,0.06420007200000555
0.007098437999999874,0.0063651440000001,0.014028885000001878,0.06575022199999125
0.007202661999997417,0.008233588999999597,0.012177833999999166,0.06481165300000669
0.007262681000000271,0.00781969899999524,0.012109229000003552,0.06437837200000729
0.0076288609999863866,0.0078019090000083224,0.012797725999988074,0.0654138569999958
0.006892012999998087,0.007218461000007892,0.01303194999999846,0.06584929000000272
0.007134264999990592,0.008269205999994256,0.012664728000004288,0.06231879499999593
0.007059544000000528,0.007061809999996171,0.01809279500000116,0.06993514100000198
0.006937237000002483,0.007494526000002111,0.01232891400000824,0.061859178000005954
0.006517445000000066,0.007081085999999459,0.012894770999992033,0.06469519100001264
0.007012471999999548,0.007079888999996342,0.0172581739999913,0.06208527100000083
0.0061595450000027085,0.006495786999991537,0.013809633999997573,0.06346340400000372
0.006269395999993321,0.006972144000002345,0.012856376000002001,0.0627318469999949
0.00649190800000099,0.006971876999998017,0.01285042400000691,0.06510870700000737
0.005513489000009031,0.007498237999996604,0.013479165999996212,0.06311521300000322
0.006948917000002552,0.007832754999995473,0.017379652000002466,0.0624470579999894
0.006739451000001395,0.007602173000009316,0.014544858999997246,0.06470566600000893
0.0063996849999909955,0.00692159300000128,0.011284600000010414,0.06563601700000277
