existential,conditional,npn,question
0.029523379000238492,0.029938970999864978,0.04451830800007883,0.01768048999929306
0.03452963300060219,0.033143079999717884,0.04201034800007619,0.01504068299982464
0.030662432000099216,0.03773484100020141,0.039777326000148605,0.02184197699989454
0.026524335999965842,0.031842512000366696,0.03961572099979094,0.021331025999643316
0.03475544299999456,0.031769064999934926,0.0413449750003565,0.01787292399967555
0.03261027099961211,0.031911509000565275,0.04328849500052456,0.022429009000006772
0.02924153100047988,0.02883029499935219,0.03934428400043544,0.017864834000647534
0.03332241299995076,0.030327178000334243,0.042440710999471776,0.01699238699984562
0.02724478900017857,0.03426502100046491,0.04012835400044423,0.0215191480001522
0.041176152999469195,0.029560646999925666,0.04005454700018163,0.022438318000240542
0.030564409000362502,0.028094486000554753,0.042480633999730344,0.01761890199941263
0.028262335000363237,0.03094996900017577,0.041441465000389144,0.0171986929999548
0.029215904000011506,0.029860347000067122,0.03939650200027245,0.017050279000613955
0.0333065800004988,0.032926287000009324,0.041812199999185395,0.017985802000112017
0.031056663000526896,0.029195072000220534,0.03936841699942306,0.018894508000812493
0.03011677500035148,0.030924923999918974,0.04308070999923075,0.021036676000221632
0.027086723999673268,0.03436299700024392,0.04310733700003766,0.02047135700013314
0.03858050500002719,0.029989069000293966,0.04254402700007631,0.017853448999630928
0.02698101899932226,0.03473717599990778,0.03924774200004322,0.016565104000619613
0.027291303999845695,0.028154371999335126,0.040650914999787346,0.0170776590002788
0.027970342000116943,0.03099640999971598,0.04430952900020202,0.021398337999926298
0.04490849099965999,0.03010301199992682,0.04073412199977611,0.018276439999681315
0.03179872200053069,0.027762568000071042,0.0400516379995679,0.017664173999946797
0.027568917999815312,0.029655025000465685,0.04408049900030164,0.01781794499947864
0.02999154700046347,0.028530807000606728,0.03996453800027666,0.022931102000256942
0.030080303999966418,0.02801274499961437,0.039574866000293696,0.017238404999261547
0.03134157200020127,0.031188681999992696,0.04664866999974038,0.02173708199916291
0.0281761070000357,0.028020071999890206,0.04076776700003393,0.017442968000068504
0.032262497000374424,0.029790790999868477,0.04188786200029426,0.02650085000004765
0.02975366999999096,0.033764370000426425,0.04647711600046023,0.020842163000452274
0.029917296999883547,0.03202019000036671,0.04235856400009652,0.023448957999789855
0.03136527200058481,0.03425969799991435,0.04308896600014123,0.016770303000157583
0.0383872029997292,0.03225376699992921,0.05011180199926457,0.02743606900003215
0.02959044100043684,0.03129656000055547,0.044309511999927054,0.018494804000511067
0.028448666000258527,0.03309228499983874,0.046222662999753084,0.024193909000132408
0.03577952199975698,0.03308633800043026,0.04578136899999663,0.023134963999837055
0.03129578100015351,0.03599362800014205,0.04395095099971513,0.019775495000430965
0.02952626699971006,0.03229197899963765,0.044149647999802255,0.018267303999891737
0.03378375200009032,0.03017874400029541,0.04446142200049508,0.018893838000622054
0.036315984999419015,0.032417260999864084,0.04529686200021388,0.020035464000102365
