npn,conditional,existential,question
1.6772297050001725,0.4580952559999787,0.16137595100008184,0.050576923999869905
1.686523139000201,0.4556485140001314,0.1615617770003155,0.04924739200032491
1.6958859390006182,0.45730848600032914,0.16955218600014632,0.04905378700004803
1.6831881540001632,0.45410764099960943,0.22100214100009907,0.0459164209996743
1.6867063260006034,0.45666937999976653,0.16838140900017606,0.054263279999759106
1.7161218849996658,0.45723721500053216,0.1653528209999422,0.04880300399963744
1.764342643999953,0.45576751099997637,0.1549335660001816,0.048533021000366716
1.7861054960003457,0.4551230819997727,0.15759612199963158,0.06276618099946063
1.814547783999842,0.4600057130001005,0.15787362100036262,0.049001667000084126
1.8464704709995203,0.45897336899997754,0.15297030900001118,0.05015396199996758
1.8383203719995436,0.4602569050002785,0.17494424399956188,0.05112633000044298
1.8876104510000005,0.46156384400001116,0.20972451400029968,0.06444306899993535
1.8907485859999724,0.4518850449994716,0.16454993999923317,0.04941409599996405
1.6710679699999673,0.4504771720003191,0.14715038999929675,0.049280948999694374
1.6689497019997361,0.46275377700021636,0.16603085600036138,0.04687876800016966
1.684988507999151,0.46292380499926367,0.16306774799977575,0.049155167000208166
1.6731092049994913,0.45964658000048075,0.16056093300085195,0.04801947499981907
1.683152186999905,0.45425962199988135,0.16908829600015451,0.049506014000144205
1.6947538059994258,0.45132220600044093,0.16584164000050805,0.05618700800005172
1.6876102520000131,0.4518501250004192,0.20965401100056624,0.054430594999757886
1.6914669079997111,0.4518790120000631,0.16252665200045158,0.05032903299979807
1.6896104950001245,0.45237613300014345,0.1635918580004727,0.0492968420003308
1.6979768319997675,0.45290202900014265,0.16533308899943222,0.050916148999931465
1.7006709819997923,0.452821417999985,0.1594037250006295,0.05095925400019041
1.689518694999606,0.4517266840002776,0.1663337469999533,0.054207791999942856
1.683094629000152,0.4646805630000017,0.16653352599951177,0.04813625999940996
1.6746466579998014,0.45848114199998236,0.15520562600067933,0.04835656100021879
1.686508340999353,0.467187205999835,0.20360568599971884,0.04977215100007015
1.680994348999775,0.462717356000212,0.17153430999951524,0.04658029999973223
1.6800094229993192,0.4580883030002951,0.16476307899938547,0.04852075100006914
1.6856424289999268,0.46014003100026457,0.16746806500032108,0.05171216100006859
1.690894637999918,0.4605766829999993,0.15871385100035695,0.04869820499970956
1.700898927999333,0.45806877599989093,0.17054758399990533,0.0506983310006035
1.6780490499995722,0.45851605999996536,0.15846366100049636,0.04797882599996228
1.687670801999957,0.4612084890004553,0.16053748400008772,0.09389837100025034
1.6794377409996741,0.4532614529998682,0.1660415970000031,0.05563805800011323
1.7101232220002203,0.4609661140002572,0.15661249899949325,0.04816792200017517
1.68936041500001,0.4503031220001503,0.16274115600026562,0.048485356999663054
1.6917499190003582,0.45112935999986803,0.1693852890002745,0.049330144000123255
1.6794277859999056,0.4534381849998681,0.15890072700040037,0.051351738999983354
1.6874185140004556,0.4595290859997476,0.16945522900005017,0.048701982000238786
1.699462992000008,0.45371384900045086,0.1533882329995322,0.051081982999676256
1.6800487219998104,0.4502031470001384,0.20836349699948187,0.048473938999450183
1.6844662699995752,0.4558886739996524,0.17953907700029959,0.04745237299994187
1.685351957000421,0.45706120200065925,0.15895101899968722,0.04821072999948228
1.704196667999895,0.4563307540001915,0.15782473600029334,0.04846092099978705
1.7007667050002055,0.45363170400014496,0.1661111270004767,0.049501593000059074
1.734651636000308,0.4547167009995974,0.17643832500016288,0.05344197600061307
1.7580411560002176,0.4535372249993088,0.1578437269999995,0.05150243699972634
1.7871329740000874,0.45602321099977416,0.16313064400037547,0.049342921999596
1.8337407549997806,0.4609487080006147,0.22310891800043464,0.04696523199982039
