npn,existential,conditional,question
0.04409137299990107,0.06394569799977035,0.05688585899952159,0.03094696500011196
0.041761229999792704,0.0657116929996846,0.051962731999992684,0.028848434000792622
0.04120658800002275,0.0669130310006949,0.05159163600001193,0.04947107499992853
0.04241529799946875,0.0644784529995377,0.050308169000345515,0.026087528999596543
0.04541685299955134,0.06358623899996019,0.05104231199948117,0.025600562000363425
0.043552997000006144,0.07199287899948104,0.05296759300017584,0.0269528540002284
0.042959937999512476,0.06452661100047408,0.054801043000225036,0.029850374000488955
0.04260969499955536,0.06616491099975974,0.053979491999598395,0.02507998700002645
0.043443381999168196,0.07579400299982808,0.05065586199998506,0.02696483099953184
0.045685957000387134,0.06722535300013988,0.050054679999448126,0.03130483200038725
0.04356060299960518,0.06510596099997201,0.057033196000702446,0.026103071999386884
0.04175169999962236,0.06517103900023358,0.05551017499965383,0.025952414999665052
0.043385595000472676,0.0630801879997307,0.04786121399956755,0.025799580000239075
0.043701711999347026,0.06524966599954496,0.05527171799985808,0.03130306599996402
0.04513583100015239,0.06462344000010489,0.04926746099954471,0.026030703999822435
0.04459337499974936,0.062113969000165525,0.04986702099995455,0.027972738999778812
0.04275959200003854,0.0663805060003142,0.05573625200031529,0.0237349910003104
0.0439159279994783,0.0667587560001266,0.04928824599937798,0.026378087000011874
0.044193071000336204,0.06865820099937991,0.04633975799970358,0.032743793999543414
0.044163346999994246,0.0678506379999817,0.054390481999689655,0.03192311100065126
0.0483364289993915,0.06414188700000523,0.04911145999994915,0.025739573999999266
0.046766426999965915,0.06950249500005157,0.0489369329998226,0.034080981999977666
0.0426553490005972,0.06460905800031469,0.05965313900014735,0.029478595000000496
0.04183650799950556,0.06480891699993663,0.05286301399974036,0.02639339600045787
0.04673198099953879,0.06432314700032293,0.05266897799992876,0.03111401099977229
0.04119509200063476,0.06669873999999254,0.04689939000036247,0.03262020600050164
0.04291539899986674,0.06595444899994618,0.04879520899976342,0.028409476999513572
0.0520692889995189,0.0726769040002182,0.054310772999997425,0.025571078000211855
0.041211019000002125,0.06314224600009766,0.052915190999556216,0.03680974700000661
0.04491407800014713,0.06413727600011043,0.05297406099998625,0.025031221000062942
0.04292557799999486,0.06253967200063926,0.047160682999674464,0.031371232000310556
0.04771026099933806,0.06395516500015219,0.049480057999971905,0.02903796099963074
0.04185638099988864,0.06461515200044232,0.05572183000003861,0.025637493000431277
0.04414113500024541,0.06533536499955517,0.053798826999809535,0.028113643000324373
0.04805262600075366,0.06338307399983023,0.049057885999900464,0.02638545000081649
0.04170718199929979,0.06602415699944686,0.055197464999764634,0.024748404000092705
0.0457780909991925,0.06483321199993952,0.048421104999761155,0.027615418000095815
0.04151294099938241,0.06382020999990345,0.04772810299982666,0.030752927999856183
0.04190816600021208,0.06565704100012226,0.053494722000323236,0.034684287999880326
0.04450545700001385,0.06299681699965731,0.04626941700007592,0.026538435000475147
0.041824139999334875,0.06570174200078327,0.0533939509996344,0.028227387999322673
0.04177706800055603,0.06350057600047876,0.04933305400027166,0.031330544000411464
0.04720334499961609,0.06746033299987175,0.04864876600004209,0.028347278000182996
0.042560274999232206,0.06837790200006566,0.05431134600075893,0.028223151000020152
0.04868072099998244,0.06529553499967733,0.05005179199997656,0.02566363599999022
0.04385030299999926,0.06139079700005823,0.04865570999936608,0.027939640000113286
0.047163516000182426,0.06418693599971448,0.050466913999116514,0.02564551900013612
0.04185985799995251,0.06331869700079551,0.049981512000158546,0.02607971700035705
0.043326171999979124,0.06257586800074932,0.052839788999335724,0.025987815000007686
0.04473065999991377,0.06527465300041513,0.04979975199967157,0.02985851100038417
0.042116343999623496,0.06270295799913583,0.045180504999734694,0.03141614499963907
0.04086525599996094,0.07492501599972456,0.05136713600040821,0.03589731000010943
0.042517125999438576,0.0627886780002882,0.05241674500030058,0.030771056000048702
0.04148820399950637,0.06737608200000977,0.056808391000231495,0.02715216500018869
0.052353812000546895,0.06246396599999571,0.049188899000000674,0.03085443999952986
0.042124276000322425,0.06068389699976251,0.048542032999648654,0.03070434899927932
0.04201707300035196,0.06842655399941577,0.04924641400066321,0.03057461200023681
0.043117899000208126,0.07413257499956671,0.056239161000121385,0.03176023099968006
0.043742414999542234,0.06522757000038837,0.05136958000002778,0.02555932799987204
0.044873531999655825,0.06716966899966792,0.05382382300012978,0.02487241300059395
0.049110807000033674,0.06333900299978268,0.05316278600002988,0.03108940599940979
0.04480026100009127,0.06822815200030163,0.04761329200027831,0.03319205299976602
0.04126998599986109,0.06160670699955517,0.04815202000008867,0.03192892100014433
0.04660563700053899,0.06181308000032004,0.047185194000121555,0.0254996450003091
0.04333755600055156,0.06085201699988829,0.05047245399964595,0.029902563999712584
0.04137479099972552,0.063409153000066,0.05336152000018046,0.030369156000233488
0.048246283000480616,0.06979530199987494,0.04846726400046464,0.031095758999981626
0.04133274600008008,0.06675149999955465,0.046852411000145366,0.027133389000482566
