question,conditional,existential,npn
0.08940300999984174,0.013846347999788122,0.10605131200009055,0.13657910100027948
0.09111737500006711,0.01214735799931077,0.11222142800033907,0.1378093909997915
0.0904554709995864,0.013084874000014679,0.10102588399968226,0.13631692600029055
0.09031082199999219,0.015959704000124475,0.1073169979999875,0.13978834400040796
0.09269709299951501,0.013694754000425746,0.10044037100033165,0.13718212099956872
0.08920458000011422,0.014222478000192496,0.10746701999960351,0.1353291369996441
0.0887537729995529,0.013865126999917265,0.10458839799957786,0.13829179399999703
0.09168160500030353,0.013409010999566817,0.1372957210005552,0.1416484470000796
0.09061709200068435,0.014902375000019674,0.10097779100033222,0.1346182460001728
0.08937803599928884,0.012666261999584094,0.10746723099964584,0.14301043300019955
0.09132330200009164,0.01358488000005309,0.104146036000202,0.13530958100000134
0.0898443509995559,0.014508014000057301,0.10487906400067004,0.1334296949999043
0.08964505000039935,0.013797600000543753,0.0975772230003713,0.13618777099964063
0.0887835539997468,0.012885396999990917,0.10218401899965102,0.1362471539996477
0.08813662900047348,0.01422653800000262,0.1010319030001483,0.14043218399910984
0.08987473400065937,0.0152855409996846,0.11241464500017173,0.13483211299990217
0.0882558240000435,0.01250008299939509,0.10087893499985512,0.13568609000049037
0.0899506730002031,0.012805217999812157,0.11262363800051389,0.13532527000006667
0.08942806699997163,0.01619648199994117,0.10320578099981503,0.13550527899951703
0.09046376000060263,0.011996899000223493,0.10025168500033033,0.14231266899969341
0.09003271799974755,0.01326602399967669,0.09800205999999889,0.13803117699990253
0.08941556399986439,0.015185385000222595,0.10665302300003532,0.1353349499995602
0.0883109960004731,0.013516193000214116,0.10023965399977897,0.1355388240008324
0.08872456700009934,0.012961069999619212,0.10821317800036923,0.13482553099947836
0.09050430099978257,0.01567270100076712,0.10428707299979578,0.13386256200010394
0.08972380599971075,0.012338735999946948,0.10246951200042531,0.13713653400009207
0.08833921599944006,0.014174121999531053,0.10273542999948404,0.140069209000103
0.08934953299922199,0.013754151999819442,0.1061074359995473,0.13640262500030076
0.08919213199988008,0.013189384999350295,0.10392810400026065,0.14210486499996478
0.0892808819999118,0.01515669699983846,0.13779102500029694,0.13747621400034404
0.08850631200039061,0.014060765999602154,0.09977305199936382,0.13488144000075408
0.08881822199964517,0.012908030999824405,0.10169047100043827,0.13373435300036363
0.08929959299985057,0.013966442000310053,0.10439502499957598,0.1376763939997545
0.09177131399974314,0.016480731000228843,0.11037272599969583,0.13519704100053787
0.08824642499985202,0.014899193000019295,0.10704840199923638,0.13416471700020338
0.088266812999791,0.016048013000727224,0.1027270149998003,0.13839919000020018
0.0908657130003121,0.015900120999503997,0.11010273700048856,0.14015125399964745
0.09206070700020064,0.012930294999932812,0.1014181020000251,0.13883032800004003
0.08866652899996552,0.013676634000148624,0.10825204299999314,0.13508224399993196
0.08871133299999201,0.015864061999309342,0.1131864899998618,0.13494317999993655
0.08834866300003341,0.013630828999339428,0.10888321899983566,0.13324620900039008
0.09098955700028455,0.013178129000152694,0.10150244699980249,0.13436234700020577
0.09180445000038162,0.012958794000041962,0.10702919799950905,0.1354821599998104
0.08736481300002197,0.012907045999781985,0.10336858499977097,0.14196284300032858
0.08856389799984754,0.012808718999622215,0.10848724800052878,0.13651208999999653
0.08946748899961676,0.011959014000240131,0.10669806100031565,0.13645275399994716
0.09117035100007342,0.013101194000228134,0.09837244900063524,0.1354043659994204
0.08833704599965131,0.01381132799997431,0.09921206499984692,0.136083704000157
0.08928187699984846,0.013091155000438448,0.10203250400081743,0.14212934499937546
0.08959278700058348,0.01410840799962898,0.0999993559998984,0.1338508240005467
