conditional,npn,existential,question
0.4202175319987873,1.564435477999723,0.14781822399891098,0.052736677000211785
0.42650789500112296,1.5605417770002532,0.14457087899972976,0.04896936499972071
0.42471112299972447,1.5656131619998632,0.1507713760001934,0.04955316099949414
0.42212861299958604,1.5841614519995346,0.1445827570005349,0.04787016199952632
0.4161396590006916,1.5765192090002529,0.15504587999930663,0.05249393899975985
0.4204109790007351,1.572665522000534,0.14541839499906928,0.04718315900026937
0.4297944030004146,1.5865608619988052,0.14780267999958596,0.0508774279987847
0.43083822799962945,1.5645945870001015,0.20048680599938962,0.05592451700067613
0.4197032429983665,1.5755699669989554,0.14365754899881722,0.04795460199966328
0.4214885460005462,1.5705042220015457,0.14676207000047725,0.04751184399901831
0.42765951399996993,1.5709518410003511,0.1578165060000174,0.04808727499948873
0.4179642069993861,1.5716410589993757,0.14897596400078328,0.04742123600044579
0.4329298470001959,1.5735758539995004,0.1676448750004056,0.05159079899931385
0.4207442830011132,1.556734731000688,0.1554015059991798,0.05084848099977535
0.4212273760003882,1.5705132000002777,0.14493273700099962,0.050914071000079275
0.4273033019999275,1.5669393910011422,0.1554716680002457,0.04736604199933936
0.4199366890006786,1.5646357349996833,0.19341989699933038,0.047656496999479714
0.4251226950000273,1.5570328179983335,0.14638482600093994,0.05190321900045092
0.4213789219993487,1.5697819549986889,0.14445951800007606,0.048894628998823464
0.42144715299946256,1.569442807998712,0.14898482599892304,0.04712141699928907
0.4241396960005659,1.560242076000577,0.1560704990006343,0.04884309800036135
0.42445296100049745,1.5880230439997831,0.16432690799956617,0.0592617460006295
0.43309010899974965,1.7769304660014313,0.1740412679992005,0.05324280300010287
0.42984858399904624,1.6154446090004058,0.16564176499923633,0.048409508000986534
0.434568479000518,1.6014054610004678,0.15701868100040883,0.049566882000362966
0.4197047609995934,1.5629189459996269,0.1544555059990671,0.04913099800069176
0.424606460999712,1.6373536079991027,0.19432214900007239,0.046862507000696496
0.42256942899985006,1.6186859299996286,0.1590669719989819,0.05693946999963373
0.4482234379993315,1.6744189270011702,0.15868725099971925,0.0490541260005557
0.43074300500120444,1.6880924710003455,0.1529317929998797,0.049250959000346484
0.43402378399878216,1.7302129250001599,0.17128486300134682,0.04772378799862054
0.42576398399978643,1.7495832390013675,0.14674471400030598,0.06403638399933698
0.42903843900057836,1.9040075250013615,0.1587639199988189,0.05060479799976747
0.42657571400013694,1.8209553039996536,0.16025395299948286,0.05335269100032747
0.4421355280010175,1.594379748999927,0.17343762800010154,0.04617994199907116
0.4170652609991521,1.6065529290008271,0.19485295400045288,0.047873096000330406
0.42575872499946854,1.6574739380012034,0.1712590690003708,0.05198628499965707
0.4794652029995632,1.8327772480006388,0.16169190700020408,0.051476435000950005
0.4333900490000815,1.6126074709991371,0.1434875880004256,0.04739072099982877
0.4280025250009203,1.5644418540014158,0.15074856899991573,0.04887576599867316
0.43091091699898243,1.562207977000071,0.1475227430000814,0.055319938001048286
0.4202810700007831,1.5622531599983631,0.14743441100108612,0.049295123000774765
0.42264153699943563,1.565316027001245,0.15295853499992518,0.048139333999642986
0.4168035129987402,1.5622074129987595,0.17325898300077824,0.049267677999523585
0.4329959240003518,1.559127308000825,0.1522454669993749,0.08659966499908478
0.41647538500001247,1.5913280260010652,0.1610672609986068,0.04884620799930417
0.41799371399974916,1.5710067319996597,0.14447914700031106,0.04656976099977328
0.4208571290000691,1.5693171350012562,0.15262738199999148,0.045642914999916684
0.4314343700007157,1.5915846810003131,0.1605560219995823,0.0461479989990039
0.42962100300064776,1.5542453540001588,0.1496517630002927,0.04769461199975922
0.4310235080010898,1.5653849770005763,0.14896085300097184,0.054959696000878466
0.4187934089986811,1.593954018999284,0.17548600400004943,0.054501741000422044
0.4295821439991414,1.6041235539996705,0.15729909199944814,0.04644207599994843
0.4194312549989263,1.5813398939990293,0.15380660200025886,0.04727837900099985
