question,existential,conditional,npn
0.04218206000041391,0.12219586499850266,0.3407538920000661,1.260884482999245
0.03825635499924829,0.13001376399915898,0.34303911000097287,1.2753413040009036
0.03663919800055737,0.11981318300058774,0.340142859999105,1.2561761619999743
0.03646485100034624,0.1228078429994639,0.3558450549990084,1.2715718529998412
0.0685861849997309,0.11609223399864277,0.33989585599920247,1.260567606001132
0.03746132999913243,0.11811305500123126,0.34252225199998065,1.2669155389994557
0.041019791999133304,0.1145333379990916,0.3411719970008562,1.2755921540010604
0.036525638000966865,0.11862207400008629,0.3456308719996741,1.2753765220004425
0.036513904999083024,0.1277423279989307,0.3377184299988585,1.2619893339997361
0.037160545000006096,0.11682383900006243,0.34226671699980216,1.2691399720006302
0.036942483000530046,0.11060000700126693,0.340751783000087,1.2643978059986694
0.038626056999419234,0.11755932599953667,0.34915379300036875,1.262425692000761
0.03741579099914816,0.12614592499994615,0.3470037989991397,1.2578716659991187
0.03690256400113867,0.11670786700051394,0.3465201849994628,1.2859382569986337
0.03694548900057271,0.1222328900003049,0.3457605589992454,1.2829012960010004
0.03892550300042785,0.11705706800057669,0.3436146860003646,1.2876345990007394
0.06674053599999752,0.12494986499950755,0.33989124199979415,1.2632889729993622
0.03764508099993691,0.12352473999999347,0.34256550499958394,1.2648923369997647
0.03997333699953742,0.11223466100091173,0.3485812029994122,1.2649449939999613
0.03668408200064732,0.11202330100059044,0.3506470939992141,1.273778515000231
0.03723116800028947,0.12224427100045432,0.34630683999967005,1.2628824059993349
0.03600435299995297,0.10972644699904777,0.3458729089998087,1.2610378050012514
0.037782897999932175,0.11326845000075991,0.33818870399954903,1.2567203569997218
0.03821441600121034,0.11089878099846828,0.3401947709990054,1.3041018399999302
0.0403074440000637,0.12815531399974134,0.3409257670009538,1.2595022910008993
0.03805105999890657,0.11569547199906083,0.35495263199845795,1.2760615150000376
0.038657090000924654,0.11464417099887214,0.34399813300115056,1.2745099410003604
0.037280738999470486,0.12858166700061702,0.3379117189997487,1.26602877500045
0.06772970699967118,0.11368211099943437,0.34433247500055586,1.2582005229996867
0.03730092200021318,0.12080098300066311,0.3424823280001874,1.2482250400007615
0.038034287999835215,0.11299492699981784,0.3412773660002131,1.2780441190006968
0.03939702100069553,0.11574020400075824,0.3416462240002147,1.2764693379995151
0.03598781000073359,0.11828614700061735,0.3407738860005338,1.2631125139996584
0.03684693899958802,0.11768918899906566,0.33911494099993433,1.283788867000112
0.04617447700002231,0.13578193099965574,0.3536037110006873,1.3904186050003773
0.0452654420005274,0.15862889700110827,0.36920527200163633,1.2999387310010206
0.03727252899989253,0.1224876239994046,0.3428760980004881,1.2626666010000918
0.03666214800068701,0.1291771609994612,0.337958748001256,1.2596457380004722
0.03789339099967037,0.11030487400057609,0.34853877299974556,1.2784364349990938
0.03509142900111328,0.11594665799930226,0.34275584899842215,1.2736121179987094
0.07033282199881796,0.10262172500006272,0.3435665719989629,1.2578247180008475
0.03768392500023765,0.11425748599867802,0.3417280749999918,1.2681972129994392
0.047607357999368105,0.11718179699892062,0.34084366600109206,1.3370401950014639
0.03766248299871222,0.1201069059989095,0.3407115860009071,1.2694653010003094
0.03693591299997934,0.11027329100033967,0.34319162300016615,1.2696790479985793
0.03696307199970761,0.11758359400118934,0.33947734799949103,1.2770644989996072
0.03654155799995351,0.11687570100002631,0.34020664600029704,1.2586565389992757
0.03765852299875405,0.11477425699922605,0.341861267999775,1.2642791569996916
0.03714611400027934,0.11851871599901642,0.3428475159998925,1.285054163001405
0.03858369500085246,0.11870429600094212,0.3588645119998546,1.2925346140000329
0.03733901099985815,0.11810692299877701,0.3369758400003775,1.261978384998656
0.03780660500160593,0.11408602599840378,0.34889775500050746,1.2803149979990849
0.06977628800086677,0.1127249050005048,0.34361795999939204,1.2888848719994712
0.04374118099985935,0.11838247200103069,0.36506258999907004,1.3520245300005627
0.038938763000260224,0.12018721599997662,0.38102046200037876,1.3118207099996653
0.03754413000024215,0.11290857200037863,0.37254787900019437,1.2935767489998398
0.0388478570002917,0.12376152299839305,0.3415634049997607,1.3608813230002852
0.040264085999297095,0.12764758199955395,0.35001855899827206,1.292721484998765
0.039423235999493045,0.12693119399955322,0.34001178899961815,1.3161188129997754
0.038829219000035664,0.11451063099957537,0.35358362099941587,1.288887024998985
0.037910936000116635,0.11259711899947433,0.33902971399948,1.291376092000064
0.044613547001063125,0.1527454150000267,0.3986698249991605,1.316875603999506
0.037192923000475275,0.1211666620001779,0.340167868998833,1.2515290890005417
0.037184024000453064,0.11072289500043553,0.33935818600002676,1.2532772140002635
0.06767640799989749,0.11841924200052745,0.3387782280005922,1.2647736910003005
0.03874637800072378,0.11034195999855001,0.34213239200107637,1.326676916998622
0.04332558599890035,0.12567718699938268,0.3416399449997698,1.3663259699987975
0.04149983999923279,0.12096426700009033,0.3387042640006257,1.258990239999548
