npn,existential,conditional,question
0.2903204119975271,0.09124231299938401,0.22739830200225697,0.23681153999859816
0.33306183199965744,0.1056290540000191,0.2547345729981316,0.22817292299805558
0.2957907870004419,0.09444058900044183,0.2241725759995461,0.2149320849966898
0.29464749500039034,0.09545505300047807,0.22639565599820344,0.2218326119982521
0.2896914749981079,0.09345151700108545,0.22184248800112982,0.22004609200303094
0.28450081499977387,0.1117794510028034,0.22191818999999668,0.21436865600117017
0.28485806200114894,0.091772988998855,0.22408895099943038,0.21377804299845593
0.2865210850031872,0.09748906400272972,0.2237760280004295,0.2246300449987757
0.32700561200181255,0.10457962899818085,0.23555476700130384,0.22128040700044949
0.29233453900087625,0.08851412899821298,0.23036020499785081,0.22820254100224702
0.29514594600186683,0.10395137500017881,0.22450239799945848,0.23585600400110707
0.32893489100024453,0.09999882699776208,0.24752045900095254,0.22664196199912112
0.2986107090000587,0.09216036099678604,0.23285211699840147,0.22946645699994406
0.33307978300217655,0.10093324799890979,0.2423536829992372,0.22823546200015699
0.3058281720004743,0.10434149799766601,0.23923366900271503,0.2375835150014609
0.30195619799997075,0.09662897999805864,0.23900499999945168,0.22661644700201578
0.30237119299999904,0.09473692399842548,0.23887395299971104,0.2353176530014025
0.3065445499996713,0.10357365000163554,0.24255904399979045,0.22594074700100464
0.32167404600113514,0.11139512099907734,0.2335338769989903,0.22870602100010728
0.30955140700098127,0.09687651199783431,0.2509957510010281,0.26957414600110496
0.38990292900052737,0.10625733500273782,0.2455523210010142,0.22183480199964833
0.288092422997579,0.09273381899765809,0.22321765599917853,0.21500847399875056
0.2861396039988904,0.0940808779996587,0.22146633300144458,0.21357553500274662
